,model,layer,representation,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_std,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_std_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_std,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_std_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_std,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_std_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_std,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_std_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_std,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_std_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_std,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_std_within_compound_sentences
0,bert-base-uncased,1,compound_mean,0.4937268272777937,0.013133558081650119,,,0.3469551853098776,0.11516201517690214,0.47919415725597264,0.22152563423040228,0.03226206573928482,0.10383079252706931,0.2595974561321774,0.26011140079088707,0.38178904401813435,0.1107851953374667,0.5212950508963796,0.17302297442094083,0.2736922156052628,0.11078234245236539,0.5130143268580178,0.17913178871968133,0.6951412535973448,0.06754383751621593,0.6692592592592593,0.14679521115896246
1,bert-base-uncased,1,head_noun_mean,0.4220142119945302,0.03683661676535023,,,0.31806606875636034,0.10267256759377029,0.4653298355609448,0.18840481244078564,0.01624253435989797,0.1278804551894803,0.2400044100640123,0.3480142309243554,0.35705616492982417,0.12140299598058316,0.5139223246353907,0.15932629129781448,0.28830003717368424,0.11737668440257994,0.48254131772040143,0.18566479328105098,0.5296785570101105,0.11748978080635096,0.4665079365079364,0.21316258677774683
2,bert-base-uncased,1,mod_word_mean,0.4007978649463107,0.03826181624154419,,,0.30094632376859537,0.1125125393340423,0.3620615903731571,0.20373256974948686,0.029983086810278798,0.06419949630374298,0.21579544996337083,0.2048926920987292,0.3143511855328355,0.09153748038450145,0.401724705633759,0.15625587181232284,0.22687453879566505,0.07456630942343792,0.4021480083332974,0.17412348947845377,0.45091346493227014,0.10289059322653801,0.5062962962962962,0.1830285532455387
3,bert-base-uncased,2,compound_mean,0.49248685700916356,0.01463596986789469,,,0.3433589741523819,0.11292502895918807,0.48045931417983484,0.21699616610192266,0.034116305516285236,0.10306539684749648,0.27040681691233837,0.26455321959612166,0.3840357146306895,0.11484966057190325,0.5308789150237573,0.15980403299477433,0.27588559539899543,0.11529371006547741,0.5225220081853136,0.1682282150174432,0.6936260206955603,0.05986722124253444,0.6743915343915343,0.1426481324235947
4,bert-base-uncased,2,head_noun_mean,0.42524471945916414,0.03667414124161405,,,0.3105186948368892,0.10680547365346817,0.4601810859093761,0.19099780240555317,0.017610492785786455,0.12926297689662583,0.24480302475130875,0.35996749467348493,0.3466173011863869,0.1272400788344231,0.5155478921116704,0.15293040662881147,0.2797214925022233,0.1242656321577702,0.4976045064960138,0.17058218594495977,0.521777067428183,0.11608286521820614,0.4694708994708994,0.20655512043195146
5,bert-base-uncased,2,mod_word_mean,0.4039689860994585,0.03908479479009793,,,0.2798422279425459,0.10969684377348739,0.33823552746771673,0.19760581157908952,0.025001540890482756,0.06708452662483429,0.19266603830807327,0.21399610147999812,0.29387172932545896,0.08926246107863982,0.3865953555799291,0.1608227259182811,0.20752426663031617,0.07538052765088099,0.3750392582212675,0.19083068074774262,0.43781289909498183,0.10011362072831323,0.49359788359788354,0.18067321979551357
6,bert-base-uncased,3,compound_mean,0.49150360934009085,0.014640390337227987,,,0.3607425653252771,0.1093579956834654,0.4971566447230045,0.21448843766869677,0.027395940281369456,0.10004897447584901,0.2675054386410482,0.2644274317186155,0.3985884020070414,0.10514544312688923,0.5487291190906995,0.16064952251368428,0.2966339740501328,0.10768837459055527,0.5413903627146958,0.17553576004331067,0.6919678983925357,0.05525965559823537,0.6780952380952381,0.1318348651868859
7,bert-base-uncased,3,head_noun_mean,0.4170804691697674,0.035057367811770344,,,0.30299500065443524,0.09996612416814837,0.4256745647224653,0.19179971899272366,0.019490777639224348,0.1259935042947286,0.23575528205095436,0.37137593325558876,0.3419426454822511,0.12333006399881166,0.47728267485860765,0.15507433106855492,0.27824314317792453,0.11738123619222539,0.46658811797661687,0.17340713173587505,0.5072853110718827,0.11649347446420297,0.4435449735449735,0.21213784748679043
8,bert-base-uncased,3,mod_word_mean,0.385709936428927,0.03909500039107273,,,0.30000260337849755,0.11046366785029979,0.3418683736539474,0.20365082126768658,0.009654069493922522,0.0677223911387218,0.19284235698507135,0.22682664447237313,0.302970081831582,0.0941098145417727,0.3968293649343097,0.1727889537760924,0.22856616075524608,0.07645321907330173,0.39516955905787726,0.2033868108241798,0.42655502347453667,0.09859217527643606,0.5098941798941798,0.17278134842007675
9,bert-base-uncased,4,compound_mean,0.48913058745249394,0.016428020526791123,,,0.36666595943792585,0.10821843254857405,0.5058989641769852,0.2177630460401302,0.027268257596324296,0.09640083701424991,0.25934165659494746,0.2674747918054791,0.4055619456735693,0.10403963447597052,0.5516361414053031,0.16576627036811223,0.3074921803596876,0.10646478722569938,0.5404511114157303,0.16540024483935994,0.687506831192821,0.0515283448923173,0.6611640211640212,0.14729140024374088
10,bert-base-uncased,4,head_noun_mean,0.40798489161925017,0.03408532120545711,,,0.3090748062073342,0.0998491596671108,0.4317672182639907,0.20802044221242563,0.016261826363929074,0.12343780915726822,0.2407221654754401,0.36101629480198305,0.34113770461125925,0.11856886313688639,0.4781202978207032,0.1605366036937077,0.282096120391678,0.11299218829054812,0.4788907428277421,0.18912953025658366,0.5045244011581964,0.1136170113790641,0.4458201058201058,0.2180318189615291
