,model,representation,layer,relation_vector_corr,num_top_relations_considered,condition
1403,bert-base-japanese,modifier,2,0.020441821323292232,18,_consider_magnitude
1404,bert-base-japanese,compound,3,0.040775964797042055,1,_consider_magnitude
1405,bert-base-japanese,head,3,0.009715935656742569,1,_consider_magnitude
1406,bert-base-japanese,modifier,3,0.018736517797095398,1,_consider_magnitude
1407,bert-base-japanese,compound,3,0.0459483952402624,2,_consider_magnitude
1408,bert-base-japanese,head,3,0.029598053349448865,2,_consider_magnitude
1409,bert-base-japanese,modifier,3,0.01043884728574494,2,_consider_magnitude
1410,bert-base-japanese,compound,3,0.03114337992052455,3,_consider_magnitude
1411,bert-base-japanese,head,3,0.028850242903054227,3,_consider_magnitude
1412,bert-base-japanese,modifier,3,-0.010448818898609118,3,_consider_magnitude
1413,bert-base-japanese,compound,3,0.02463018789879802,4,_consider_magnitude
1414,bert-base-japanese,head,3,0.01419739003772619,4,_consider_magnitude
1415,bert-base-japanese,modifier,3,-0.015692986786504406,4,_consider_magnitude
1416,bert-base-japanese,compound,3,0.034361483391506825,5,_consider_magnitude
1417,bert-base-japanese,head,3,0.017440669472352892,5,_consider_magnitude
1418,bert-base-japanese,modifier,3,-0.01328053348016948,5,_consider_magnitude
1419,bert-base-japanese,compound,3,0.03567848653778354,6,_consider_magnitude
1420,bert-base-japanese,head,3,0.0036418884505791025,6,_consider_magnitude
1421,bert-base-japanese,modifier,3,-0.005911674967355053,6,_consider_magnitude
1422,bert-base-japanese,compound,3,0.05043544049437178,7,_consider_magnitude
1423,bert-base-japanese,head,3,0.02182854910051775,7,_consider_magnitude
1424,bert-base-japanese,modifier,3,0.008107053250846355,7,_consider_magnitude
1425,bert-base-japanese,compound,3,0.052548692718692246,8,_consider_magnitude
1426,bert-base-japanese,head,3,0.021961505725848162,8,_consider_magnitude
1427,bert-base-japanese,modifier,3,0.013650089505013532,8,_consider_magnitude
1428,bert-base-japanese,compound,3,0.052497391514325496,9,_consider_magnitude
1429,bert-base-japanese,head,3,0.018653986248410494,9,_consider_magnitude
1430,bert-base-japanese,modifier,3,0.018868605457404673,9,_consider_magnitude
1431,bert-base-japanese,compound,3,0.047349678869928746,10,_consider_magnitude
1432,bert-base-japanese,head,3,0.009428544966194313,10,_consider_magnitude
1433,bert-base-japanese,modifier,3,0.020894054223235703,10,_consider_magnitude
1434,bert-base-japanese,compound,3,0.047035415329290065,11,_consider_magnitude
1435,bert-base-japanese,head,3,0.00798497666976459,11,_consider_magnitude
1436,bert-base-japanese,modifier,3,0.022782190455203074,11,_consider_magnitude
1437,bert-base-japanese,compound,3,0.04838189407657938,12,_consider_magnitude
1438,bert-base-japanese,head,3,0.006998751249548886,12,_consider_magnitude
1439,bert-base-japanese,modifier,3,0.024716316473605376,12,_consider_magnitude
1440,bert-base-japanese,compound,3,0.048489203578260885,13,_consider_magnitude
1441,bert-base-japanese,head,3,0.004494862876980515,13,_consider_magnitude
1442,bert-base-japanese,modifier,3,0.027682657698658315,13,_consider_magnitude
1443,bert-base-japanese,compound,3,0.049480538974747135,14,_consider_magnitude
1444,bert-base-japanese,head,3,0.002619501585689512,14,_consider_magnitude
1445,bert-base-japanese,modifier,3,0.030541689422029745,14,_consider_magnitude
1446,bert-base-japanese,compound,3,0.04771248718513763,15,_consider_magnitude
1447,bert-base-japanese,head,3,0.0014288771146518987,15,_consider_magnitude
1448,bert-base-japanese,modifier,3,0.02910323110187057,15,_consider_magnitude
1449,bert-base-japanese,compound,3,0.047761031959707836,16,_consider_magnitude
1450,bert-base-japanese,head,3,0.0015975063315799727,16,_consider_magnitude
1451,bert-base-japanese,modifier,3,0.028832402359531547,16,_consider_magnitude
1452,bert-base-japanese,compound,3,0.047923273706297724,17,_consider_magnitude
1453,bert-base-japanese,head,3,0.0023014055628479174,17,_consider_magnitude
1454,bert-base-japanese,modifier,3,0.0282358126299451,17,_consider_magnitude
1455,bert-base-japanese,compound,3,0.04805868807746724,18,_consider_magnitude
1456,bert-base-japanese,head,3,0.0027536384627913886,18,_consider_magnitude
1457,bert-base-japanese,modifier,3,0.028039078543529012,18,_consider_magnitude
1458,bert-base-japanese,compound,4,0.034789405616874144,1,_consider_magnitude
1459,bert-base-japanese,head,4,0.007773835015263414,1,_consider_magnitude
1460,bert-base-japanese,modifier,4,0.016693916842700537,1,_consider_magnitude
1461,bert-base-japanese,compound,4,0.04031655199914049,2,_consider_magnitude
1462,bert-base-japanese,head,4,0.027646669068533813,2,_consider_magnitude
1463,bert-base-japanese,modifier,4,0.007808183666536672,2,_consider_magnitude
1464,bert-base-japanese,compound,4,0.030583065898156236,3,_consider_magnitude
1465,bert-base-japanese,head,4,0.031561391968958054,3,_consider_magnitude
1466,bert-base-japanese,modifier,4,-0.009912221871896606,3,_consider_magnitude
1467,bert-base-japanese,compound,4,0.02322351852427148,4,_consider_magnitude
1468,bert-base-japanese,head,4,0.0166307663695221,4,_consider_magnitude
1469,bert-base-japanese,modifier,4,-0.015333235136122617,4,_consider_magnitude
1470,bert-base-japanese,compound,4,0.033252027689151795,5,_consider_magnitude
1471,bert-base-japanese,head,4,0.020714790782562435,5,_consider_magnitude
1472,bert-base-japanese,modifier,4,-0.01183268733076321,5,_consider_magnitude
1473,bert-base-japanese,compound,4,0.03518105163354363,6,_consider_magnitude
1474,bert-base-japanese,head,4,0.007310630713469358,6,_consider_magnitude
1475,bert-base-japanese,modifier,4,-0.00417001342603176,6,_consider_magnitude
1476,bert-base-japanese,compound,4,0.05012242685534296,7,_consider_magnitude
1477,bert-base-japanese,head,4,0.02430199565219036,7,_consider_magnitude
1478,bert-base-japanese,modifier,4,0.009356552593581795,7,_consider_magnitude
1479,bert-base-japanese,compound,4,0.05144621005675245,8,_consider_magnitude
1480,bert-base-japanese,head,4,0.02491636365987683,8,_consider_magnitude
1481,bert-base-japanese,modifier,4,0.015497354776351818,8,_consider_magnitude
1482,bert-base-japanese,compound,4,0.05167340705122286,9,_consider_magnitude
1483,bert-base-japanese,head,4,0.021874551878614774,9,_consider_magnitude
1484,bert-base-japanese,modifier,4,0.020651988884522948,9,_consider_magnitude
1485,bert-base-japanese,compound,4,0.04688594852337655,10,_consider_magnitude
1486,bert-base-japanese,head,4,0.013073235541162456,10,_consider_magnitude
1487,bert-base-japanese,modifier,4,0.023405607560209894,10,_consider_magnitude
1488,bert-base-japanese,compound,4,0.0465384701369793,11,_consider_magnitude
1489,bert-base-japanese,head,4,0.011609227339650542,11,_consider_magnitude
1490,bert-base-japanese,modifier,4,0.02503313500237933,11,_consider_magnitude
1491,bert-base-japanese,compound,4,0.04777508439445185,12,_consider_magnitude
1492,bert-base-japanese,head,4,0.010996030187184818,12,_consider_magnitude
1493,bert-base-japanese,modifier,4,0.02669387729030733,12,_consider_magnitude
1494,bert-base-japanese,compound,4,0.04812256278084909,13,_consider_magnitude
1495,bert-base-japanese,head,4,0.008231533024818516,13,_consider_magnitude
1496,bert-base-japanese,modifier,4,0.02997192706786368,13,_consider_magnitude
1497,bert-base-japanese,compound,4,0.04865400031298605,14,_consider_magnitude
1498,bert-base-japanese,head,4,0.0057250896641148725,14,_consider_magnitude
1499,bert-base-japanese,modifier,4,0.03289227850648169,14,_consider_magnitude
1500,bert-base-japanese,compound,4,0.046673884508148814,15,_consider_magnitude
1501,bert-base-japanese,head,4,0.004386275881231376,15,_consider_magnitude
1502,bert-base-japanese,modifier,4,0.03142060534056395,15,_consider_magnitude
1503,bert-base-japanese,compound,4,0.046712209330177924,16,_consider_magnitude
1504,bert-base-japanese,head,4,0.004491030394777604,16,_consider_magnitude
1505,bert-base-japanese,modifier,4,0.031114006764331088,16,_consider_magnitude
1506,bert-base-japanese,compound,4,0.046897445969985276,17,_consider_magnitude
1507,bert-base-japanese,head,4,0.005105505041310965,17,_consider_magnitude
1508,bert-base-japanese,modifier,4,0.0304433223788217,17,_consider_magnitude
1509,bert-base-japanese,compound,4,0.047101845020807186,18,_consider_magnitude
1510,bert-base-japanese,head,4,0.005524523095495875,18,_consider_magnitude
1511,bert-base-japanese,modifier,4,0.030200598505970688,18,_consider_magnitude
1512,bert-base-japanese,compound,5,0.028376399162982836,1,_consider_magnitude
1513,bert-base-japanese,head,5,0.009889774035840003,1,_consider_magnitude
1514,bert-base-japanese,modifier,5,0.013662610107189018,1,_consider_magnitude
1515,bert-base-japanese,compound,5,0.03500229390319461,2,_consider_magnitude
1516,bert-base-japanese,head,5,0.027327319561440116,2,_consider_magnitude
1517,bert-base-japanese,modifier,5,0.004941095550364015,2,_consider_magnitude
1518,bert-base-japanese,compound,5,0.02665493849266409,3,_consider_magnitude
1519,bert-base-japanese,head,5,0.02966551462872241,3,_consider_magnitude
1520,bert-base-japanese,modifier,5,-0.015454587294211754,3,_consider_magnitude
1521,bert-base-japanese,compound,5,0.018242238181719165,4,_consider_magnitude
1522,bert-base-japanese,head,5,0.013803953775885433,4,_consider_magnitude
1523,bert-base-japanese,modifier,5,-0.022578121368717636,4,_consider_magnitude
1524,bert-base-japanese,compound,5,0.02749293225632168,5,_consider_magnitude
1525,bert-base-japanese,head,5,0.016544322257644635,5,_consider_magnitude
1526,bert-base-japanese,modifier,5,-0.019425807323947393,5,_consider_magnitude
1527,bert-base-japanese,compound,5,0.02933587182048286,6,_consider_magnitude
1528,bert-base-japanese,head,5,0.0023030340939230913,6,_consider_magnitude
1529,bert-base-japanese,modifier,5,-0.011004948035703566,6,_consider_magnitude
1530,bert-base-japanese,compound,5,0.049260042339651325,7,_consider_magnitude
1531,bert-base-japanese,head,5,0.019815040957214015,7,_consider_magnitude
1532,bert-base-japanese,modifier,5,0.005367864507671729,7,_consider_magnitude
1533,bert-base-japanese,compound,5,0.052165442662398,8,_consider_magnitude
1534,bert-base-japanese,head,5,0.020995715583986656,8,_consider_magnitude
1535,bert-base-japanese,modifier,5,0.012345761813425435,8,_consider_magnitude
1536,bert-base-japanese,compound,5,0.05148561524335295,9,_consider_magnitude
1537,bert-base-japanese,head,5,0.0170494521621207,9,_consider_magnitude
1538,bert-base-japanese,modifier,5,0.016836110448418155,9,_consider_magnitude
1539,bert-base-japanese,compound,5,0.047082682609792634,10,_consider_magnitude
1540,bert-base-japanese,head,5,0.008125501017204651,10,_consider_magnitude
1541,bert-base-japanese,modifier,5,0.019298464132757185,10,_consider_magnitude
1542,bert-base-japanese,compound,5,0.04604280243873618,11,_consider_magnitude
1543,bert-base-japanese,head,5,0.006528633432658497,11,_consider_magnitude
1544,bert-base-japanese,modifier,5,0.0203715591495722,11,_consider_magnitude
1545,bert-base-japanese,compound,5,0.046998368001328596,12,_consider_magnitude
1546,bert-base-japanese,head,5,0.005971646019168799,12,_consider_magnitude
1547,bert-base-japanese,modifier,5,0.021797242529055006,12,_consider_magnitude
1548,bert-base-japanese,compound,5,0.04806379805373779,13,_consider_magnitude
1549,bert-base-japanese,head,5,0.0040860647753367,13,_consider_magnitude
1550,bert-base-japanese,modifier,5,0.025427880669279142,13,_consider_magnitude
1551,bert-base-japanese,compound,5,0.04895548891294836,14,_consider_magnitude
1552,bert-base-japanese,head,5,0.0021493837687991237,14,_consider_magnitude
1553,bert-base-japanese,modifier,5,0.02868038056548275,14,_consider_magnitude
1554,bert-base-japanese,compound,5,0.04739183617416077,15,_consider_magnitude
1555,bert-base-japanese,head,5,0.000974089226573154,15,_consider_magnitude
1556,bert-base-japanese,modifier,5,0.027459096236821853,15,_consider_magnitude
1557,bert-base-japanese,compound,5,0.047552800426683015,16,_consider_magnitude
1558,bert-base-japanese,head,5,0.001193818206206705,16,_consider_magnitude
1559,bert-base-japanese,modifier,5,0.027213817375835562,16,_consider_magnitude
1560,bert-base-japanese,compound,5,0.04788622637833626,17,_consider_magnitude
1561,bert-base-japanese,head,5,0.0019002724256099238,17,_consider_magnitude
1562,bert-base-japanese,modifier,5,0.02662489261065494,17,_consider_magnitude
1563,bert-base-japanese,compound,5,0.04811106533424035,18,_consider_magnitude
1564,bert-base-japanese,head,5,0.0023806101950414067,18,_consider_magnitude
1565,bert-base-japanese,modifier,5,0.026369393797127556,18,_consider_magnitude
1566,bert-base-japanese,compound,6,0.026388122702055927,1,_consider_magnitude
1567,bert-base-japanese,head,6,0.007955822068381042,1,_consider_magnitude
1568,bert-base-japanese,modifier,6,0.006198424704692911,1,_consider_magnitude
1569,bert-base-japanese,compound,6,0.02911638254593186,2,_consider_magnitude
1570,bert-base-japanese,head,6,0.02625988060126507,2,_consider_magnitude
1571,bert-base-japanese,modifier,6,0.0008830631397811783,2,_consider_magnitude
1572,bert-base-japanese,compound,6,0.016889465531387756,3,_consider_magnitude
1573,bert-base-japanese,head,6,0.02491470393641964,3,_consider_magnitude
1574,bert-base-japanese,modifier,6,-0.020123870813947706,3,_consider_magnitude
1575,bert-base-japanese,compound,6,0.0064418450954132015,4,_consider_magnitude
1576,bert-base-japanese,head,6,0.00696328288079804,4,_consider_magnitude
1577,bert-base-japanese,modifier,6,-0.029975262045107195,4,_consider_magnitude
1578,bert-base-japanese,compound,6,0.012279569371525537,5,_consider_magnitude
1579,bert-base-japanese,head,6,0.009005448061315993,5,_consider_magnitude
1580,bert-base-japanese,modifier,6,-0.02927916885277919,5,_consider_magnitude
1581,bert-base-japanese,compound,6,0.013405167355133684,6,_consider_magnitude
1582,bert-base-japanese,head,6,-0.005379713733000802,6,_consider_magnitude
1583,bert-base-japanese,modifier,6,-0.020305318366132575,6,_consider_magnitude
1584,bert-base-japanese,compound,6,0.031054147008383406,7,_consider_magnitude
1585,bert-base-japanese,head,6,0.011293404335490717,7,_consider_magnitude
1586,bert-base-japanese,modifier,6,-0.004847878584876919,7,_consider_magnitude
1587,bert-base-japanese,compound,6,0.03428427253589594,8,_consider_magnitude
1588,bert-base-japanese,head,6,0.013284724451346347,8,_consider_magnitude
1589,bert-base-japanese,modifier,6,0.002539670373043229,8,_consider_magnitude
1590,bert-base-japanese,compound,6,0.034503870331688745,9,_consider_magnitude
1591,bert-base-japanese,head,6,0.010756510355541458,9,_consider_magnitude
1592,bert-base-japanese,modifier,6,0.007185911015430012,9,_consider_magnitude
1593,bert-base-japanese,compound,6,0.027589400631720818,10,_consider_magnitude
1594,bert-base-japanese,head,6,0.0011503834079070495,10,_consider_magnitude
1595,bert-base-japanese,modifier,6,0.008559849000201205,10,_consider_magnitude
1596,bert-base-japanese,compound,6,0.02558117995739557,11,_consider_magnitude
1597,bert-base-japanese,head,6,-0.0005052489037504032,11,_consider_magnitude
1598,bert-base-japanese,modifier,6,0.008455094486654978,11,_consider_magnitude
1599,bert-base-japanese,compound,6,0.025857118676005153,12,_consider_magnitude
1600,bert-base-japanese,head,6,-0.0008118474799832648,12,_consider_magnitude
1601,bert-base-japanese,modifier,6,0.00932634544078336,12,_consider_magnitude
1602,bert-base-japanese,compound,6,0.02672070466572771,13,_consider_magnitude
1603,bert-base-japanese,head,6,-0.00222986589506025,13,_consider_magnitude
1604,bert-base-japanese,modifier,6,0.012806239281026338,13,_consider_magnitude
1605,bert-base-japanese,compound,6,0.027428436379198565,14,_consider_magnitude
1606,bert-base-japanese,head,6,-0.0039033831236646196,14,_consider_magnitude
1607,bert-base-japanese,modifier,6,0.015844120173866945,14,_consider_magnitude
1608,bert-base-japanese,compound,6,0.025622059767559952,15,_consider_magnitude
1609,bert-base-japanese,head,6,-0.0049330433421799795,15,_consider_magnitude
1610,bert-base-japanese,modifier,6,0.014495086438442351,15,_consider_magnitude
1611,bert-base-japanese,compound,6,0.025696154423482897,16,_consider_magnitude
1612,bert-base-japanese,head,6,-0.004741419232034441,16,_consider_magnitude
1613,bert-base-japanese,modifier,6,0.014165492968992026,16,_consider_magnitude
1614,bert-base-japanese,compound,6,0.025958040707348466,17,_consider_magnitude
1615,bert-base-japanese,head,6,-0.004047739953307592,17,_consider_magnitude
1616,bert-base-japanese,modifier,6,0.013443708820777164,17,_consider_magnitude
1617,bert-base-japanese,compound,6,0.026149664817494006,18,_consider_magnitude
1618,bert-base-japanese,head,6,-0.003539297314388096,18,_consider_magnitude
1619,bert-base-japanese,modifier,6,0.013165215114032314,18,_consider_magnitude
1620,bert-base-japanese,compound,7,0.026996557028896948,1,_consider_magnitude
1621,bert-base-japanese,head,7,0.010897493389670446,1,_consider_magnitude
1622,bert-base-japanese,modifier,7,0.005606287725892273,1,_consider_magnitude
1623,bert-base-japanese,compound,7,0.02481133946687876,2,_consider_magnitude
1624,bert-base-japanese,head,7,0.016672337940783703,2,_consider_magnitude
1625,bert-base-japanese,modifier,7,-0.0007736727008872061,2,_consider_magnitude
1626,bert-base-japanese,compound,7,0.011252232126449399,3,_consider_magnitude
1627,bert-base-japanese,head,7,0.012635229435628333,3,_consider_magnitude
1628,bert-base-japanese,modifier,7,-0.02280537363528178,3,_consider_magnitude
1629,bert-base-japanese,compound,7,0.003098984254225134,4,_consider_magnitude
1630,bert-base-japanese,head,7,-0.003980173689991758,4,_consider_magnitude
1631,bert-base-japanese,modifier,7,-0.030577542897993557,4,_consider_magnitude
1632,bert-base-japanese,compound,7,0.010162691727567572,5,_consider_magnitude
1633,bert-base-japanese,head,7,-0.0013038364744207237,5,_consider_magnitude
1634,bert-base-japanese,modifier,7,-0.031035699417625337,5,_consider_magnitude
1635,bert-base-japanese,compound,7,0.01370951056132674,6,_consider_magnitude
1636,bert-base-japanese,head,7,-0.011827186193611698,6,_consider_magnitude
1637,bert-base-japanese,modifier,7,-0.02333340539245677,6,_consider_magnitude
1638,bert-base-japanese,compound,7,0.029955405255057767,7,_consider_magnitude
1639,bert-base-japanese,head,7,0.004501647171910351,7,_consider_magnitude
1640,bert-base-japanese,modifier,7,-0.0077327144907016875,7,_consider_magnitude
1641,bert-base-japanese,compound,7,0.03526156017944628,8,_consider_magnitude
1642,bert-base-japanese,head,7,0.008273091215205206,8,_consider_magnitude
1643,bert-base-japanese,modifier,7,-0.00037175255460542234,8,_consider_magnitude
1644,bert-base-japanese,compound,7,0.03651848040659241,9,_consider_magnitude
1645,bert-base-japanese,head,7,0.006641698021194779,9,_consider_magnitude
1646,bert-base-japanese,modifier,7,0.004159524669553799,9,_consider_magnitude
1647,bert-base-japanese,compound,7,0.030960707476214662,10,_consider_magnitude
1648,bert-base-japanese,head,7,-0.00350863745676481,10,_consider_magnitude
1649,bert-base-japanese,modifier,7,0.006381721614880251,10,_consider_magnitude
1650,bert-base-japanese,compound,7,0.029192655686605156,11,_consider_magnitude
1651,bert-base-japanese,head,7,-0.006094285449661943,11,_consider_magnitude
1652,bert-base-japanese,modifier,7,0.0070894533283511075,11,_consider_magnitude
1653,bert-base-japanese,compound,7,0.029775192981447592,12,_consider_magnitude
1654,bert-base-japanese,head,7,-0.006712592578398214,12,_consider_magnitude
1655,bert-base-japanese,modifier,7,0.008522801672239734,12,_consider_magnitude
1656,bert-base-japanese,compound,7,0.03199292268286529,13,_consider_magnitude
1657,bert-base-japanese,head,7,-0.007325789730863938,13,_consider_magnitude
1658,bert-base-japanese,modifier,7,0.012350173898879957,13,_consider_magnitude
1659,bert-base-japanese,compound,7,0.033500365682676864,14,_consider_magnitude
1660,bert-base-japanese,head,7,-0.008276245317185809,14,_consider_magnitude
1661,bert-base-japanese,modifier,7,0.015681878427277054,14,_consider_magnitude
1662,bert-base-japanese,compound,7,0.03265721959803649,15,_consider_magnitude
1663,bert-base-japanese,head,7,-0.008692708383235445,15,_consider_magnitude
1664,bert-base-japanese,modifier,7,0.015002251583294211,15,_consider_magnitude
1665,bert-base-japanese,compound,7,0.032841178743776206,16,_consider_magnitude
1666,bert-base-japanese,head,7,-0.008493419308684086,16,_consider_magnitude
1667,bert-base-japanese,modifier,7,0.014785077591795932,16,_consider_magnitude
1668,bert-base-japanese,compound,7,0.033340678924222246,17,_consider_magnitude
1669,bert-base-japanese,head,7,-0.007753750243522308,17,_consider_magnitude
1670,bert-base-japanese,modifier,7,0.014219147719832776,17,_consider_magnitude
1671,bert-base-japanese,compound,7,0.0335501879513147,18,_consider_magnitude
1672,bert-base-japanese,head,7,-0.0072350876520617165,18,_consider_magnitude
1673,bert-base-japanese,modifier,7,0.01396875888257594,18,_consider_magnitude
1674,bert-base-japanese,compound,8,0.02058626679967904,1,_consider_magnitude
1675,bert-base-japanese,head,8,0.00833609352265668,1,_consider_magnitude
1676,bert-base-japanese,modifier,8,0.005663328444033619,1,_consider_magnitude
1677,bert-base-japanese,compound,8,0.02634280561139437,2,_consider_magnitude
1678,bert-base-japanese,head,8,0.026446902964535408,2,_consider_magnitude
1679,bert-base-japanese,modifier,8,-0.003060285746154753,2,_consider_magnitude
1680,bert-base-japanese,compound,8,0.01795080108698488,3,_consider_magnitude
1681,bert-base-japanese,head,8,0.026706819420661155,3,_consider_magnitude
1682,bert-base-japanese,modifier,8,-0.017909296344587225,3,_consider_magnitude
1683,bert-base-japanese,compound,8,0.01149184204534181,4,_consider_magnitude
1684,bert-base-japanese,head,8,0.010858571349913197,4,_consider_magnitude
1685,bert-base-japanese,modifier,8,-0.023945716593951772,4,_consider_magnitude
1686,bert-base-japanese,compound,8,0.017294722447479642,5,_consider_magnitude
1687,bert-base-japanese,head,8,0.010728397894775376,5,_consider_magnitude
1688,bert-base-japanese,modifier,8,-0.025421259443076664,5,_consider_magnitude
1689,bert-base-japanese,compound,8,0.020876920942469953,6,_consider_magnitude
1690,bert-base-japanese,head,8,-0.0029705431428003,6,_consider_magnitude
1691,bert-base-japanese,modifier,8,-0.017020201993401634,6,_consider_magnitude
1692,bert-base-japanese,compound,8,0.03506710962140183,7,_consider_magnitude
1693,bert-base-japanese,head,8,0.010614995183146628,7,_consider_magnitude
1694,bert-base-japanese,modifier,8,-0.004953919940139743,7,_consider_magnitude
1695,bert-base-japanese,compound,8,0.04106013353117829,8,_consider_magnitude
1696,bert-base-japanese,head,8,0.01454050713580384,8,_consider_magnitude
1697,bert-base-japanese,modifier,8,0.001255782684457492,8,_consider_magnitude
1698,bert-base-japanese,compound,8,0.04175365611170036,9,_consider_magnitude
1699,bert-base-japanese,head,8,0.012610156023699493,9,_consider_magnitude
1700,bert-base-japanese,modifier,8,0.005216013275733465,9,_consider_magnitude
1701,bert-base-japanese,compound,8,0.037113118905954076,10,_consider_magnitude
1702,bert-base-japanese,head,8,0.0027536384627913886,10,_consider_magnitude
1703,bert-base-japanese,modifier,8,0.007829122393512886,10,_consider_magnitude
1704,bert-base-japanese,compound,8,0.03558523600106032,11,_consider_magnitude
1705,bert-base-japanese,head,8,4.2796051265836934e-05,11,_consider_magnitude
1706,bert-base-japanese,modifier,8,0.008564958976471753,11,_consider_magnitude
1707,bert-base-japanese,compound,8,0.03744526736353968,12,_consider_magnitude
1708,bert-base-japanese,head,8,-0.0014620919604104588,12,_consider_magnitude
1709,bert-base-japanese,modifier,8,0.011122502099880874,12,_consider_magnitude
1710,bert-base-japanese,compound,8,0.039542912622599506,13,_consider_magnitude
1711,bert-base-japanese,head,8,-0.0019194348366244774,13,_consider_magnitude
1712,bert-base-japanese,modifier,8,0.01481190496721631,13,_consider_magnitude
1713,bert-base-japanese,compound,8,0.0405700178529796,14,_consider_magnitude
1714,bert-base-japanese,head,8,-0.003932765487220269,14,_consider_magnitude
1715,bert-base-japanese,modifier,8,0.017433322794007278,14,_consider_magnitude
1716,bert-base-japanese,compound,8,0.0396706620293632,15,_consider_magnitude
1717,bert-base-japanese,head,8,-0.004512747793927432,15,_consider_magnitude
1718,bert-base-japanese,modifier,8,0.016411327539897737,15,_consider_magnitude
1719,bert-base-japanese,compound,8,0.03981374136493854,16,_consider_magnitude
1720,bert-base-japanese,head,8,-0.004195929265153476,16,_consider_magnitude
1721,bert-base-japanese,modifier,8,0.016114948916205973,16,_consider_magnitude
1722,bert-base-japanese,compound,8,0.04028513667589656,17,_consider_magnitude
1723,bert-base-japanese,head,8,-0.003379610555933481,17,_consider_magnitude
1724,bert-base-japanese,modifier,8,0.015480034364590419,17,_consider_magnitude
1725,bert-base-japanese,compound,8,0.04041033109452498,18,_consider_magnitude
1726,bert-base-japanese,head,8,-0.0029197126915841884,18,_consider_magnitude
1727,bert-base-japanese,modifier,8,0.015122336025652081,18,_consider_magnitude
1728,bert-base-japanese,compound,9,0.02916138809359469,1,_consider_magnitude
1729,bert-base-japanese,head,9,0.017791271610753095,1,_consider_magnitude
1730,bert-base-japanese,modifier,9,0.00034496053352147223,1,_consider_magnitude
1731,bert-base-japanese,compound,9,0.028587073970638442,2,_consider_magnitude
1732,bert-base-japanese,head,9,0.030097367772142315,2,_consider_magnitude
1733,bert-base-japanese,modifier,9,-0.0035207842066600223,2,_consider_magnitude
1734,bert-base-japanese,compound,9,0.021567642924494635,3,_consider_magnitude
1735,bert-base-japanese,head,9,0.03088397528053922,3,_consider_magnitude
1736,bert-base-japanese,modifier,9,-0.01888465779093207,3,_consider_magnitude
1737,bert-base-japanese,compound,9,0.013782395624551693,4,_consider_magnitude
1738,bert-base-japanese,head,9,0.013556035035547422,4,_consider_magnitude
1739,bert-base-japanese,modifier,9,-0.02472719957979985,4,_consider_magnitude
1740,bert-base-japanese,compound,9,0.01777389365303694,5,_consider_magnitude
1741,bert-base-japanese,head,9,0.014781333859839497,5,_consider_magnitude
1742,bert-base-japanese,modifier,9,-0.031031824717849942,5,_consider_magnitude
1743,bert-base-japanese,compound,9,0.020743930633881393,6,_consider_magnitude
1744,bert-base-japanese,head,9,0.0012084215540018439,6,_consider_magnitude
1745,bert-base-japanese,modifier,9,-0.023442099394668577,6,_consider_magnitude
1746,bert-base-japanese,compound,9,0.03245695915390847,7,_consider_magnitude
1747,bert-base-japanese,head,9,0.012549291711675726,7,_consider_magnitude
1748,bert-base-japanese,modifier,9,-0.013042447893982352,7,_consider_magnitude
1749,bert-base-japanese,compound,9,0.03531521518732748,8,_consider_magnitude
1750,bert-base-japanese,head,9,0.015215027234881719,8,_consider_magnitude
1751,bert-base-japanese,modifier,9,-0.007837463651217411,8,_consider_magnitude
1752,bert-base-japanese,compound,9,0.03412317673478241,9,_consider_magnitude
1753,bert-base-japanese,head,9,0.012495181447452612,9,_consider_magnitude
1754,bert-base-japanese,modifier,9,-0.0061281449139587146,9,_consider_magnitude
1755,bert-base-japanese,compound,9,0.02941110717217107,10,_consider_magnitude
1756,bert-base-japanese,head,9,0.0031496616237588347,10,_consider_magnitude
1757,bert-base-japanese,modifier,9,-0.004276411391414601,10,_consider_magnitude
1758,bert-base-japanese,compound,9,0.026631280080993126,11,_consider_magnitude
1759,bert-base-japanese,head,9,0.0006048934410260832,11,_consider_magnitude
1760,bert-base-japanese,modifier,9,-0.005438930992964201,11,_consider_magnitude
1761,bert-base-japanese,compound,9,0.028429991728225912,12,_consider_magnitude
1762,bert-base-japanese,head,9,-0.000940874380814594,12,_consider_magnitude
1763,bert-base-japanese,modifier,9,-0.0044705904896954135,12,_consider_magnitude
1764,bert-base-japanese,compound,9,0.02996298460939022,13,_consider_magnitude
1765,bert-base-japanese,head,9,-0.001474866901086828,13,_consider_magnitude
1766,bert-base-japanese,modifier,9,-0.001325400095173308,13,_consider_magnitude
1767,bert-base-japanese,compound,9,0.031248143641432965,14,_consider_magnitude
1768,bert-base-japanese,head,9,-0.003097284366985721,14,_consider_magnitude
1769,bert-base-japanese,modifier,9,0.0003685570385132524,14,_consider_magnitude
1770,bert-base-japanese,compound,9,0.03074481097878402,15,_consider_magnitude
1771,bert-base-japanese,head,9,-0.0034013279550833084,15,_consider_magnitude
1772,bert-base-japanese,modifier,9,-0.0009012720647178495,15,_consider_magnitude
1773,bert-base-japanese,compound,9,0.030928770124523733,16,_consider_magnitude
1774,bert-base-japanese,head,9,-0.0030998393551209947,16,_consider_magnitude
1775,bert-base-japanese,modifier,9,-0.001092896174863388,16,_consider_magnitude
1776,bert-base-japanese,compound,9,0.03144871021005197,17,_consider_magnitude
